gene_name,meltPoint
C6ORF203,49.26691469804785
C6ORF211,47.2664174225639
C6ORF35,60.0710702044695
C6ORF57,62.790416673840355
C6ORF64,56.25781962321345
C6ORF66,53.5035782389873
C6ORF89,55.63427951759765
C7ORF20,48.2111034389985
C7ORF23,63.17060664965235
C7ORF25,47.0427117048038
C7ORF26,49.5388911947622
C7ORF27,44.5716637171607
C7ORF28A,50.2782495682801
C7ORF30,59.1037000969202
C7ORF36,51.2061836121147
C7ORF41,57.62519961663705
C7ORF42,59.49641541069545
C7ORF44,53.90720331548685
C7ORF46,51.6161206361021
C7ORF47,51.66503388781095
C7ORF50,58.3073187831088
C7ORF59,54.04458934089265
C7ORF60,45.7218119287846
C8ORF30A,45.312321087065
C8ORF33,46.0327706504167
C8ORF37,48.8773086894918
C8ORF41,46.6175904770905
C8ORF47,62.8118712922811
C8ORF55,60.3046124455801
C8ORF59,55.4777384280793
C8ORF76,56.1480260605522
C8ORF82,56.4702368522635
C9ORF126,48.6133641393756
C9ORF140,46.6704669822023
C9ORF142,61.6110465826684
C9ORF156,46.1149247818298
C9ORF16,57.3710318211746
C9ORF167,45.09095594833215
C9ORF23,56.8048615608644
C9ORF40,54.331326707911
C9ORF41,52.3770325553998
C9ORF46,61.651488475627445
C9ORF5,58.472153465462
C9ORF6,48.9398669938238
C9ORF64,48.2332978131129
C9ORF72,53.6595364605025
C9ORF78,56.762215063709
C9ORF82,57.2170296060972
C9ORF85,56.2064586809086
C9ORF86,54.2396147016038
C9ORF9,50.0721372034218
C9ORF91,59.6952791564543
C9ORF95,53.0573428977124
CA1,54.343804879574506
CA13,50.729709670904356
CA8,49.8557523530663
CAB39,56.9863037538766
CAB39L,52.424537002262255
CABC1,52.0580760997898
CABIN1,42.9234857107004
CABLES2,52.1215245240204
CACHD1,53.1130886099331
CACNA2D4,49.4228298597383
CACNB3,52.8822337040846
CACYBP,51.9094599692013
CAD,48.9013478732215
CADM1,60.11115332717485
CADM4,58.7257694653479
CADPS2,52.1117274686358
CALB1,54.3884964619715
CALCOCO1,47.9292902726259
CALCOCO2,50.6091661683731
CALM1,61.7899871586319
CALR,47.9846752410847
CALU,59.7949755896651
CAMK1,50.68125250953025
CAMK1D,49.0263149566822
CAMK2D,46.7073177493928
CAMK2G,46.3635555974236
CAMK4,54.2601416598688
CAMKK1,46.8467323048244
CAMKK2,48.046790575661
CAMKV,52.3428886855493
CAMLG,60.694476971457604
CAMSAP1,48.0005289886656
CAND1,56.2785980236339
CAND2,47.7103396451545
CANT1,54.211215528523795
CANX,47.5749264856022
CAP1,53.2971784159644
CAPG,49.6932175919487
CAPN1,57.2181970019805
CAPN2,54.8925318580227
CAPN5,57.22511780824355
CAPN7,48.278613740828
CAPNS1,55.1325161342263
CAPZA1,53.5125289071132
CAPZA2,53.2955899432904
CAPZB,53.7220168196554
CARD11,47.0487638307756
CARD8,52.1980017248715
CARD9,45.525877285017046
CARHSP1,54.5133576816712
CARKD,62.45939132844525
CARM1,56.6838448179063
CARS,54.2085814124855
CARS2,57.9644487043084
CASC3,57.2468230006896
CASC4,61.4242334908921
CASC5,41.4248048829702
CASD1,53.829264760372
CASK,53.055103303094
CASKIN2,44.1234964834056
CASP10,46.3986414938638
CASP14,60.4602880418247
CASP2,45.5516024919883
CASP3,60.4790986435598
CASP6,60.210502672599404
CASP7,53.8038566574554
CASP8,46.579727993869
CASP9,46.7572435971789
CAST,60.7619996904987
CAT,62.3918051791998
CBARA1,48.9275623180559
CBFA2T3,43.73652245846855
CBFB,48.3443559309654
CBL,54.4327354023792
CBLB,49.7715038872259
CBLL1,49.0397135125527
CBR1,54.0485677920025
CBR3,51.431631492736
CBR4,60.704591990620145
CBS,54.9907295594313
CBWD6,46.244952848809
CBX1,56.0060887140518
CBX3,50.2581835019152
CBX5,50.3314485064912
CC2D1A,46.9073719500802
CC2D1B,48.5961108942031
CCAR1,50.6534807101133
CCBL1,56.3581464609697
CCBL2,62.71118896679795
CCDC101,49.5439618264872
CCDC102A,50.7732582681251
CCDC104,47.1649528802679
CCDC109A,51.96264143017985
CCDC109B,51.2716513347253
CCDC111,45.408734933954804
CCDC115,49.75057317946465
CCDC117,51.9898312357773
CCDC12,63.3697420571576
CCDC124,63.54721780926545
CCDC126,57.23837439164345
CCDC127,53.31306844418825
CCDC132,48.1232765581432
CCDC134,48.6435456490534
CCDC21,43.4892902326118
CCDC22,47.6617937334661
CCDC23,60.0501353860903
CCDC25,49.0392485880272
CCDC28A,52.21188079061275
CCDC41,43.4256155117814
CCDC43,55.7183367409009
CCDC44,46.7432954415152
CCDC47,52.4562705541008
CCDC5,45.425154121996
CCDC50,58.7095247164538
CCDC51,54.1794826337799
CCDC52,47.621486815305204
CCDC53,54.8298778363445
CCDC55,50.4145658224208
CCDC56,60.208667885675595
CCDC58,63.40603699930975
CCDC59,51.552084932252455
CCDC6,53.7694934191748
CCDC72,63.3212354027587
CCDC75,49.3642506260371
CCDC76,50.1955868351304
CCDC82,52.0275573040451
CCDC86,57.7381342738325
CCDC88A,46.481460394321
CCDC88B,44.5651396996678
CCDC88C,44.2765415288483
CCDC9,50.3959535805504
CCDC90A,54.849504884622
CCDC90B,56.670397099876254
CCDC91,51.1038404044876
CCDC93,48.9577744873956
CCDC94,51.7867352222355
CCDC97,47.7196669064481
CCDC99,45.4687008990092
CCHCR1,44.8639056606781
CCM2,48.112661723065
CCNA2,54.059965549118
CCNB1,53.5674036088066
CCNB2,50.3316802036676
CCNC,51.20658063835615
CCND2,50.60274863089275
CCND3,51.5761883469044
CCNDBP1,46.42914946882825
CCNE2,50.5276013887504
CCNH,55.0666141398231
CCNK,53.7574179088064
CCNT1,49.3627593029162
CCNY,52.5526906839069
CCNYL1,45.3693623435856
CCRN4L,44.5950868200184
CCS,51.246185821603
CCT2,56.5124329757352
CCT3,56.0942117115444
CCT4,56.7623187283245
CCT5,60.0381996272272
CCT6A,56.992669744051
CCT6B,53.4624673002168
CCT7,58.0611519717059
CCT8,57.6251868986862
CD1A,59.06255126829165
CD1B,58.9463961954232
CD1C,60.156904150231895
CD1D,53.6984135016543
CD2,61.74487355327875
CD226,59.35130017690425
CD247,57.9487961100298
CD28,59.8962708275292
CD2AP,51.923444839621
CD2BP2,44.2887987846685
CD320,61.439780287529246
CD38,59.5379994425502
CD3D,54.1846600691132
CD3E,51.45446875875295
CD3EAP,62.1458083761863
CD3G,52.119199386812454
CD4,49.70602519117935
CD40LG,56.56105441900845
CD46,57.164795784555395
CD47,60.12971053489425
CD48,57.112589890595
CD5,58.8580167880763
CD53,62.9698555171292
CD55,52.9386494869347
CD59,59.6536084567163
CD6,54.36605128482755
CD63,64.7963188912203
CD7,60.4458235722843
CD79A,54.5134452840627
CD81,62.6273169100179
CD82,62.3226929629633
CD83,61.207586013402945
CD84,56.51701674000445
CD9,62.0021141978208
CD96,55.28745694373035
CD97,60.4257783948158
CD99,63.0480911556855
CD99L2,62.2703910785069
CDADC1,55.7545144550874
CDAN1,49.4922103183903
CDC123,49.6448319477177
CDC16,52.4599140301483
CDC2,47.3727267010197
CDC20,47.6771718355308
CDC23,50.6044770143319
CDC25A,42.5644352398578
CDC25B,48.2952826671619
CDC25C,43.505988977349
CDC26,54.948437887050545
CDC27,51.9395363202017
CDC2L1,43.061195471308
CDC2L5,49.473184649196355
CDC34,45.5282164766262
CDC37,53.4160710620533
CDC37L1,50.6007627542733
CDC40,50.9424855554787
CDC42,51.4351470206193
CDC42BPA,50.246248904659
CDC42BPB,49.119621651389494
CDC42EP1,48.33968716387095
CDC42EP4,52.042676919833895
CDC45L,44.5045381514472
CDC5L,45.9315433449251
CDC7,42.1361569401907
CDC73,44.6129471792052
CDCA2,48.8153621587978
CDCA3,60.707082135071445
CDCA4,44.9589328093787
CDCA5,50.5102403305163
CDH2,57.510649010527246
CDH4,54.56267880884985
CDIPT,58.4770963068942
CDK2,52.8665123455076
CDK2AP1,48.0782774855458
CDK4,44.3994254171995
CDK5,48.7333509798283
CDK5RAP1,45.9215826543517
CDK5RAP2,45.3981471468279
CDK5RAP3,45.5534471879899
CDK6,46.6825187018529
CDK7,55.4429477982458
CDK8,50.9585825906616
CDK9,48.50932796338
CDKAL1,47.98074744422005
CDKN1B,62.51134289449855
CDKN2AIP,50.0058072835092
CDKN2AIPNL,62.1338291786602
CDKN2C,55.2119862763355
CDKN2D,53.7769329466289
CDKN3,48.0135701601124
CDR2,46.5993655604113
CDR2L,51.6027668181168
CDS2,58.96780243878945
CDT1,42.3308429474955
CDV3,61.616120169179055
CDYL,48.167792874835655
CECR1,56.4737062938162
CECR5,49.6414037793641
CENPE,42.979202925047
CENPF,50.5853346316146
CENPH,44.9064327926739
CENPK,45.3135768586006
CENPM,47.8634338465104
CEP110,46.6059240310164
CEP135,47.0935203547097
CEP170,48.7678826153706
CEP250,46.208553987455
CEP27,45.4147704088062
CEP350,51.75663250192275
CEP55,44.0965680725002
CEP76,54.4201975823075
CEP97,46.7270280755692
CERK,55.4399082504875
CES2,51.60441551094395
CES3,50.52621521856335
CETN2,58.3343306993027
CETN3,48.9121083437464
CFDP1,60.7699184022584
CFL1,53.8403078418736
CFL2,54.6072874546141
CGGBP1,52.4642196272345
CGN,51.975461866972
CGREF1,55.4055337251517
CHAC2,52.3358312342696
CHAF1A,47.1812118882066
CHAF1B,59.2636074900916
CHCHD1,52.615027131434
CHCHD10,63.4077662567509
CHCHD2,56.4568895323891
CHCHD3,55.39722766127155
CHCHD4,62.30206544673506
CHCHD5,60.0245310982674
CHCHD6,55.26370893043075
CHCHD7,57.7212631390868
CHCHD8,60.0731110802915
CHD1,43.9697575851952
CHD1L,44.2172089045956
CHD4,45.3520520542911
CHD7,49.357879813994
CHD8,43.5992365777712
CHEK1,51.0986018470066
CHEK2,50.7372723409216
CHERP,45.7685647450094
CHFR,46.8367207212349
CHI3L2,43.6963391217383
CHIC2,56.9055863384647
CHID1,49.1806052518461
CHKA,54.6082041492656
CHKB,57.6693559028874
CHM,52.2556923505229
CHML,53.5428461670311
CHMP1A,54.9132025669406
CHMP1B,51.4434269553391
CHMP2A,54.1188867529949
CHMP2B,53.6957971553917
CHMP4A,58.4918843863416
CHMP4B,58.4784975428105
CHMP4C,54.66051855244195
CHMP5,57.7525705880642
CHMP6,55.1828917471613
CHMP7,45.6424394264175
CHN1,50.1643930549914
CHN2,45.362261713187
CHORDC1,52.0566462703767
CHP,51.386468835675046
CHRAC1,53.0049885571737
CHST10,52.342368832823
CHST11,50.1113233485148
CHST12,50.659171671599154
CHST14,49.425998541404255
CHTF18,44.2460101685028
CHUK,45.4750412027743
CIAO1,50.8865732554391
CIAPIN1,50.3217266924685
CIB1,52.022820294422104
CIC,46.96612828520305
CINP,55.47122972745435
CIRBP,52.9053410548892
CIRH1A,55.8745476719605
CISD1,60.85071577712945
CISD2,61.0743032294118
CISD3,50.1295496150249
CIT,49.0631096302496
CIZ1,50.9825629114731
CKAP2,48.783798105588
CKAP4,56.30888409316155
CKB,51.5809399834561
CKLF,51.69290265798395
CKS1B,50.8008202541074
CKS2,48.8797607382497
CLASP1,45.1387728401934
CLASP2,47.560112161888
CLCC1,59.16145998510985
CLCN3,57.2571481630101
CLCN5,54.524353942254095
CLCN6,51.31621732284205
CLCN7,52.3290582514073
CLDND1,58.5044240314278
CLEC11A,53.303151988774005
CLEC16A,55.4833570785873
CLGN,50.7514949902532
CLIC1,52.1318749087161
CLIC2,47.707340228818
CLIC4,52.0656521574129
CLIC5,52.1956256512334
CLINT1,52.1443484156606
CLIP1,54.7557933386079
CLIP2,47.3851705143879
CLIP4,49.3550242629351
CLMN,51.1962957595401
CLN3,59.856934435544304
CLN5,55.1942485274499
CLN6,56.97902929160935
CLN8,58.2728215296518
CLNS1A,52.9199338973173
CLP1,43.9678768110548
CLPB,54.086800809962
CLPP,58.567027722813
CLPTM1,51.3352168324607
CLPTM1L,51.79815164817725
CLPX,50.9268140706999
CLSPN,49.6166362749928
CLSTN1,51.830976894490945
CLSTN3,52.860596793023205
CLTA,63.609744669010354
CLTB,63.6108720871107
CLTC,52.4504469530745
CLU,52.74934957761225
CLYBL,57.0535932812005
CMAS,49.5619676132237
CMBL,51.8803492908909
CMC1,58.0318231225842
CMIP,43.7262624255654
CMPK1,51.8506309130963
CMPK2,51.3177465934423
CMTM3,61.1043541089309
CMTM6,59.4976396781006
CNBP,54.0303486543197
CNDP2,53.6369583572018
CNIH4,55.5793910526252
CNN2,47.7286170526598
CNN3,48.1150709296397
CNNM2,52.898240499128605
CNNM3,50.8362856071293
CNNM4,51.2677932432301
CNO,53.7125971899425
CNOT1,49.3820233367063
CNOT10,49.3449197068408
CNOT2,49.6254132940359
CNOT3,49.7482414292081
CNOT4,51.8996520949815
CNOT6,48.831842082937
CNOT6L,48.389931389159
CNOT7,48.589528548326
CNOT8,46.4010829363156
CNP,50.467097784062
CNPY2,55.69042529591985
CNPY3,62.6533697631535
CNPY4,56.6901627873502
CNR2,57.748521369258754
CNTNAP2,63.358688202097454
COASY,47.9353131315297
COBRA1,47.256229477919
COCH,51.969878623557946
COG1,45.0222495683258
COG2,44.7559613719163
COG3,44.5768747922308
COG4,44.359270039782
COG5,44.1311570493884
COG6,44.1028112106578
COG7,44.1928486397912
COG8,44.6330480079638
COIL,46.2777083893169
COL1A2,63.414689558876
COL4A3BP,50.2050417663158
COMMD1,49.9331844418885
COMMD10,51.4435077943213
COMMD2,48.0881831506385
COMMD3,47.7053935954852
COMMD4,49.1551577668096
COMMD5,52.5188079565769
COMMD6,50.7734884250156
COMMD7,52.5863796708767
COMMD8,52.1780182955556
COMMD9,51.5222044851264
COMT,50.254207328885
COMTD1,53.06334922048505
COPA,50.774370659104
COPB1,51.0857395403672
COPB2,51.0272816475942
COPE,50.8940273332673
COPG,51.0548390085136
COPG2,51.3723807937283
COPS2,54.7965401217812
COPS3,54.8246874482821
COPS4,54.7695335860542
COPS5,54.8716642664749
COPS6,54.7043873924678
COPS7A,54.6338687279835
COPS7B,54.9825094004681
COPS8,54.4879558025206
COPZ1,51.6320221723109
COQ3,57.476078736864
COQ5,55.3947430950003
COQ6,54.8445055292603
COQ7,56.82849681927355
COQ9,52.9859873786866
CORO1A,48.8051465600524
CORO1B,50.2724854762838
CORO1C,52.5111750848444
CORO2A,50.32956670051635
CORO7,44.3935677771016
COTL1,52.8174035179738
COX15,58.18483922809355
COX16,54.6203824407232
COX17,60.3102450867982
COX18,57.3317219508388
COX19,57.0921219886242
COX2,60.4415183842101
COX4I1,55.682275787126656
COX4NB,45.872242566048854
COX5A,55.30884984363035
COX5B,61.50324784972205
COX6A1,60.63939399614145
COX6B1,54.126862154706
COX6C,63.19644224553625
COX7A2,59.9934321387841
COX7A2L,61.0050696825642
COX7B,59.555490946884206
COX7C,62.43949787887015
CP110,46.0361089244116
CPD,52.13510847759285
CPNE1,48.02399792144
CPNE3,50.588206402429
CPNE6,57.1685092890527
CPNE7,49.1632701468446
CPOX,59.6194316105868
CPS1,51.5106076347372
CPSF1,51.3745319557182
CPSF2,46.0863389091361
CPSF3,48.3853420279066
CPSF3L,52.57817617415175
CPSF6,51.9753152694669
CPT1A,49.8870235868803
CPT2,47.7826105171083
CPVL,57.7687590723135
CR2,55.458874880463696
CRADD,45.184526878192
CRAT,47.17323008705655
CRBN,54.6120945461433
CREB1,56.3039728751027
CREBBP,51.6650309819551
CREG1,62.9009039074203
CRELD2,59.51123609095525
CRIP1,62.7656440419068
CRIP2,58.4554641982784
CRK,50.1389416689755
CRKL,51.2976850483047
CRKRS,51.0459726943228
CRLF3,48.2013091719035
CRNKL1,45.8397316865729
CROCC,49.1985563158474
CROP,48.5979000529921
CROT,47.9511058197415
CRTAP,47.3917640483703
CRTC1,51.8874248793397
CRTC2,49.6819081871703
CRY1,50.5440629763233
CRY2,50.098907258481
CRYL1,52.44401095096
CRYM,54.5783441692433
CRYZ,56.3738728467895
CRYZL1,58.6725061734368
CS,52.3921774592291
CSAD,54.8625823068658
CSDA,52.514648935338
CSDE1,44.6679112331543
CSE1L,50.151637731398
CSGALNACT2,51.551002415565
CSGLCA-T,50.338255911343154
CSK,48.630191169719
CSNK1A1,48.1459983109388
CSNK1D,48.7220267926179
CSNK1E,47.741471682251
CSNK1G1,54.7972760556001
CSNK1G3,54.93932222710775
CSNK2A1,50.1780429708687
CSNK2A2,49.7843121291967
CSNK2B,51.3710312749036
CSPP1,49.6352135815158
CSRP1,60.509161803412
CSRP2,60.0178519102607
CSRP2BP,50.0989178568215
CST3,54.7905787364864
CST7,59.8598057892138
CSTA,63.055125340198
CSTB,54.6556888122247
CSTF1,55.4396537339237
CSTF2,56.0772254645431
CSTF2T,51.715232672124
CSTF3,53.2742226739053
CT47 7,48.15584975520995
CTAGE5,46.93175072145735
CTBP1,63.1019058726435
CTBS,56.6166154482144
CTCF,54.307001517397
CTDP1,46.6956151013274
CTDSP1,51.19293055339145
CTF8,52.1879626772938
CTH,61.33799785005985
CTNNA1,52.4989691759149
CTNNAL1,45.78548214088465
CTNNB1,58.295292424211
CTNNBIP1,52.4856187923589
CTNNBL1,44.7024641741032
CTNND1,42.60857389441465
CTPS,55.7019848601881
CTPS2,57.8784709802678
CTR9,44.2654369984438
CTSA,56.3668206236859
CTSB,55.6685685167095
CTSC,59.5859544022456
CTSD,58.4128146556092
CTSH,55.6676039002252
CTSL1,53.56830118812185
CTSL2,56.3330721886748
CTSL3,53.82708444646785
CTSS,58.20418664549955
CTSW,50.540356513424
CTSZ,55.46953402826185
CTTN,55.0280120061489
CTTNBP2NL,47.6418398027258
CUEDC2,50.9980595320014
CUGBP1,47.22024634206845
CUGBP2,49.3803350899338
CUL1,57.6677285692681
CUL2,53.8303654480252
CUL3,54.4742606326594
CUL4A,50.5362668102495
CUL4B,55.7141042385557
CUL5,56.053793902197
CUL7,44.78580561584975
CUTA,60.4544953356036
CUTC,55.1506653562384
CUX1,50.74045838203895
CWC15,63.2190665584801
CWC22,44.4208028076968
CWF19L1,49.2075896993999
CWF19L2,44.80978636545625
CXADR,61.6752097978184
CXCR4,59.5997192781824
CXORF15,52.1089410139453
CXORF26,49.5721863407311
CXORF38,51.2602774768517
CXORF48,45.73786714293165
CXORF56,49.4915745046102
CXORF57,43.74622119522765
CXXC1,43.9960959925595
CYB5A,59.45768462815835
CYB5B,61.76824136059485
CYB5R1,55.0571421550864
CYB5R2,60.545586871828945
CYB5R3,57.42783018306295
CYB5R4,52.9913248187049
CYBA,53.39259893600555
CYBASC3,52.6432555710342
CYBRD1,62.8129939496896
CYC1,59.020974757457
CYCS,63.2116918440288
CYFIP1,49.651243631295
CYFIP2,51.107686720902
CYP20A1,55.5131990557213
CYP2C9,54.2852521118781
CYP2U1,58.1856668007052
CYP51A1,48.13104556371345
CYTB,60.298921634405545
CYTH1,50.4249951491874
CYTH2,46.5048853339017
CYTSA,48.0537641148149
CYTSB,54.003656766862505
DAAM1,49.3257556895319
DAB2,45.93266064623975
DAB2IP,46.3422069227248
DAD1,53.2661476412127
DAG1,59.9148157399473
DAGLB,55.496636125870694
DAK,55.9882422472199
DALRD3,47.6269296287829
DAP,63.3146684245265
DAP3,49.1812955765419
DAPK2,50.27408764630125
DARS,53.5586920489011
DARS2,56.774415846929
DAXX,44.9818645370128
DAZAP1,52.8571369580735
DBI,57.835685212424
DBN1,54.349066134882
DBNL,48.3669117746599
DBR1,53.5469635200368
DBT,51.9651979833532
DCAKD,48.625960408024596
DCD,54.6277066754941
DCI,63.9176182736692
DCK,55.6210181026918
DCLRE1C,49.560436962332
DCP1A,47.192236403905
DCP1B,46.8009684337674
DCP2,46.32348836261655
DCPS,57.9659256888057
DCTD,61.6182839870427
DCTN1,45.9176855062806
DCTN2,49.4980899058314
DCTN3,49.2921597730897
DCTN4,53.1804532015413
DCTN5,53.531002013587
DCTN6,53.7127579769865
DCUN1D1,51.2837590081378
DCUN1D5,44.0140215778808
DCXR,57.5425550925962
DDA1,50.9330568342095
DDAH2,56.0451877587911
DDB1,61.2902429998994
DDB2,52.965844736891
DDHD1,48.2765187859788
DDHD2,52.1228759634494
DDI2,52.2502053368398
DDOST,54.2721882767238
DDRGK1,52.2828958388601
DDT,59.6200698084273
DDX1,49.6583442631799
DDX11,47.2950308143369
DDX17,51.5484692344075
DDX18,49.66563448883395
DDX19A,49.3344467184386
DDX20,45.5643509729264
DDX21,49.774566430458
DDX23,52.0412549913537
DDX24,48.2803698076551
DDX25,49.53303287633105
DDX27,51.3425941259846
DDX39,47.2422911630669
DDX3X,45.5574756435355
DDX41,44.3523531393566
DDX42,46.9083000982714
DDX46,47.0246020781264
DDX47,47.361279359322
DDX49,53.1172607091223
DDX5,48.7869707663433
DDX50,50.18328575639676
DDX52,47.540328557009
DDX54,47.30677396837875
DDX55,48.7076019020323
DDX56,52.8503684067623
DDX58,45.6738234586051
DDX59,50.0358242083226
DDX6,50.9755465223986
DECR1,59.3347394990649
DECR2,57.5695028955232
DEF6,44.6352316679809
DEGS1,56.9076197710838
DEK,49.076473058031
DEM1,52.33634216647335
DENND1A,47.6767783722563
DENND1B,50.8725229970957
DENND1C,46.478506719036
DENND2C,52.3271967202889
DENND3,46.7733592836541
DENND4A,46.4185210280355
DENND4B,50.4663216682882
DENND4C,47.5429342582444
DENR,57.5310201918659
DERA,60.4246054287844
DERL1,58.16738915002995
DERL2,55.236914073463
DFFA,55.8692672752636
DFFB,52.0408924140767
DFNA5,52.9686411057287
DGAT1,57.163447386144
DGCR14,46.5378137271807
DGCR2,53.42625239819975
DGKA,47.9356528660304
DGKD,55.5540224123252
DGKE,51.2443073535044
DGKH,42.9085371595447
DGKQ,46.6657636153805
DGKZ,49.4857636420928
DGUOK,64.95521958646026
DHCR24,50.8966585517189
DHCR7,51.173384157208304
DHDDS,53.4156971963489
DHFR,45.3738645163442
DHODH,58.87968692120525
DHPS,58.4316013608129
DHRS1,51.71529964911795
DHRS11,54.0489087127177
DHRS13,46.795750008718
DHRS2,53.9475611824158
DHRS4,55.5216034406347
DHRS7,58.6112531700996
DHRS7B,50.1530530207944
DHRSX,55.9480793119535
DHTKD1,50.1249836246743
DHX15,55.4702162438263
DHX16,48.8320113125815
DHX29,49.9582358764408
DHX34,46.1365944983594
DHX35,46.3135771244832
DHX36,49.056753685279
DHX37,48.5281502625817
DHX38,49.8976566407431
DHX40,48.6682879699468
DHX8,47.6711594275525
DHX9,51.3501585896503
DIABLO,64.3759010658984
DIAPH1,46.4874047423889
DIAPH2,45.8955783365754
DIAPH3,42.740869061352655
DICER1,49.7557257906879
DIDO1,47.2960403617252
DIMT1L,53.3600526375673
DIP2A,49.3808953562516
DIP2B,53.6564561641967
DIP2C,52.9306369622828
DIRC2,58.248505072472796
DIS3,46.0695280597755
DIS3L,45.92599944689705
DIS3L2,49.4460470194231
DJ-1,57.4784687942565
DKC1,50.9762564831934
DKFZP434B0335,48.415554563152
DKFZP686O24166,56.66866411544535
DKFZP761E198,45.948208008116296
DLAT,58.6275712142987
DLD,62.3112799030192
DLG1,50.7518780331754
DLG2,55.8123436109717
DLG3,52.7417909726781
DLGAP4,55.9393809384931
DLGAP5,46.0595656764158
DLST,63.7151779972219
DMAP1,45.62391585815925
DMD,50.206625550180746
DMRT1,50.9289978657025
DMXL1,48.0680526366977
DMXL2,44.2903551503027
DNA2,44.27211891515825
DNAJA1,45.1650783019861
DNAJA2,44.8561192184052
DNAJA3,44.8595215566988
DNAJB1,44.2238979213954
DNAJB11,47.3064778752049
DNAJB12,47.035371256275454
DNAJB14,53.4702685266557
DNAJB2,48.2467363130518
DNAJB4,45.4905845581806
DNAJB6,45.392880752004
DNAJC1,51.44097640635054
DNAJC10,53.767006627506
DNAJC11,50.5055178905752
DNAJC12,52.8799625169341
DNAJC13,49.8493201285214
DNAJC14,63.6867398637211
DNAJC15,52.68014963739555
DNAJC16,48.492371812784356
DNAJC17,48.1822734977011
DNAJC19,54.2788069717994
DNAJC2,44.0930033334642
DNAJC21,48.7870520483151
DNAJC3,45.8682301052935
DNAJC30,50.4036565590188
DNAJC5,61.67142700516975
DNAJC6,50.9633100258597
DNAJC7,46.2245484767035
DNAJC8,49.7118505133449
DNAJC9,50.3580380500837
DNAL1,52.4000384446136
DNAL4,45.9850309843376
DNASE2,61.7738687718492
DNLZ,60.5811265930681
DNM1,48.4159618593427
DNM1L,51.080998528025
DNM2,49.7356713217149
DNM3,53.4458982809775
DNMBP,45.7302278908273
DNMT1,51.943700921305
DNMT3A,44.8609539741316
DNPEP,60.777775923118156
DNTT,41.991399700045
DNTTIP1,42.7346228755753
DNTTIP2,51.0282789444167
DOC2A,47.1204672786216
DOCK10,51.1979001089889
DOCK11,48.4681267877275
DOCK2,46.2743733711119
DOCK4,44.10004914998785
DOCK7,45.2885807533186
DOCK8,45.010405229922696
DOCK9,49.3040303390615
DOHH,45.1502344590753
DOK1,48.1621678940289
DOK2,46.7921737600087
DOK3,48.6248019601383
DOLK,56.081398967457204
DOM3Z,50.6832796408184
DONSON,50.3568729791384
DOPEY1,54.0695823945793
DOPEY2,45.9187414258342
DPAGT1,59.88366459802355
DPF2,47.7074428778784
DPF3,51.871147596271854
DPH1,53.3179708150951
DPH2,52.9892608212986
DPH3,63.18543633514015
DPH5,56.1014650096155
DPM1,56.64538520366525
DPP3,51.635803495036
DPP7,60.3787176343229
DPP8,54.76569234556
DPP9,50.8186969736047
DPY19L1,51.6126306349205
DPY19L4,55.5366234540861
DPY30,53.6253898994006
DPYD,53.0907544086918
DPYSL2,54.6946904823766
DR1,55.695496149725
DRAP1,55.4288145880351
DRG1,53.3485705490486
DRG2,51.4773734812338
DSCC1,44.2316692388181
DSCR3,50.193145768379
DSG1,66.3180693977523
DSG2,53.092893236937
DSN1,45.9429278537183
DST,48.9928063592065
DSTN,53.4491953385845
DSTYK,47.016388101847454
DTD1,62.0997559099839
DTL,49.3634526716564
DTNBP1,52.5880110498513
DTWD1,49.7330772591007
DTWD2,50.7595347845692
DTX2,42.9445823862146
DTX3L,42.0151507073215
DTYMK,56.3371179446294
DULLARD,50.51843688038355
DUS1L,46.1221526837706
DUS2L,49.901632710995
DUS3L,49.2499720123259
DUS4L,57.4666144289919
DUSP12,46.6010108802729
DUSP22,48.9533423881704
DUSP23,55.05581899211635
DUSP3,50.8082001465191
DUSP9,44.873342515958896
DUT,53.0217127267263
DVL2,41.0788559871097
DVL3,45.571749255504
DYM,49.0513029010732
DYNC1H1,51.922832337339
DYNC1I2,55.4864833622967
DYNC1LI1,51.7042291131466
DYNC1LI2,50.1077201913918
DYNC2H1,47.300045490194705
DYNLL1,49.5703448393077
DYNLRB1,61.6910168630521
DYNLT1,52.434384692599
DYRK1A,51.3429023894445
E2F3,48.3653933646027
E2F4,48.6454711298378
E2F5,48.549816399426746
E2F8,41.4671721355972
E4F1,48.72575328053455
EAF1,48.2701682926963
EARS2,46.517552458445
EBAG9,59.411263926771795
EBP,61.281193655943554
ECD,46.8281501025472
ECE1,53.2743593569708
ECE2,45.337627781559
ECH1,54.2910888684119
ECHDC1,61.7244185815684
ECHDC3,52.9703586607196
ECHS1,53.3064524616899
ECM1,54.1450204546545
ECSIT,53.2322874368975
ECT2,46.9690799014462
EDARADD,51.7877261298506
EDC3,45.8631095547012
EDC4,50.1238811966891
EDD1,45.0577925305663
EDEM1,51.01764721921285
EDEM2,52.13060375358915
EDEM3,49.8562078767743
EDF1,58.8975549734938
EEA1,61.34784450805365
EED,50.5161268710415
EEF1A1,53.0911642763709
EEF1A2,56.6450894490436
EEF1B2,49.922164787896
EEF1D,50.2478661426957
EEF1E1,48.2035959444621
EEF1G,49.9091093670378
EEF2,57.8758071275128
EEF2K,44.2526615118158
EEFSEC,47.3585135686306
EEPD1,50.6496147552394
EFCAB4B,49.3559755423116
